name,lat,lon,region,adm_zone
"Ул. Бориса Галушкина, 17",55.82303088,37.65828668,Алексеевский,СВАО
Ярославская ул.,55.82440405,37.6540648,Алексеевский,СВАО
Дом культуры,55.83261446,37.63477197,Останкинский,СВАО
Павильон № 57 - Исторический парк «Россия - Моя история»,55.8361076,37.62880552,Останкинский,СВАО
Грушевая ал.,55.83237157,37.63511122,Останкинский,СВАО
Метро «Новопеределкино»,55.64083144,37.35632208,Ново-Переделкино,ЗАО
"Улица Кибальчича, 16",55.81475175,37.65698198,Алексеевский,СВАО
Метро «Алтуфьево»,55.89797774,37.58883609,Бибирево,СВАО
Метро «Отрадное»,55.86419664,37.60434787,Отрадное,СВАО
Метро «Кожуховская»,55.70523654,37.68713279,Южнопортовый,ЮВАО
Ул. Маргелова,55.78203004,37.53812958,Хорошёвский,САО
Мост Победы,55.81346924,37.50317078,Сокол,САО
Метро «Марьина Роща»,55.79385144,37.61639918,Марьина Роща,СВАО
Метро «Медведково»,55.88784304,37.65917098,Северное Медведково,СВАО
Метро «Алтуфьево»,55.89797384,37.58952199,Бибирево,СВАО
Новодевичий пр.,55.72911094,37.55785939,Хамовники,ЦАО
1-й мкр. Щербинки,55.5007586,37.57321213,Южное Бутово,ЮЗАО
Метро «Новаторская»,55.66911514,37.51793849,Обручевский,ЮЗАО
Гимназия,55.69018974,37.34898818,Можайский,ЗАО
Сад Технопарка,55.69332036,37.34859094,Можайский,ЗАО
Сад Технопарка,55.69264764,37.34814868,Можайский,ЗАО
Преподавательский квартал,55.69688484,37.35016689,Можайский,ЗАО
Амальтея,55.69668482,37.34902132,Можайский,ЗАО
Матрекс,55.69734026,37.36037826,Можайский,ЗАО
Сколтех,55.69769689,37.35926003,Можайский,ЗАО
Хадасса Медикал,55.68369134,37.35143008,Можайский,ЗАО
Островная ул.,55.75229304,37.44115338,Крылатское,ЗАО
Островная ул.,55.75262644,37.44362269,Крылатское,ЗАО
Комсомольская ул.,55.94947434,37.34488948,Молжаниновский,САО
Метро «Лубянка»,55.75830014,37.62769428,Тверской,ЦАО
Метро «Бауманская»,55.77305908,37.67768396,Басманный,ЦАО
Ул. Сергея Эйзенштейна,55.82894054,37.64898979,Останкинский,СВАО
МФЦ Головинский,55.84060564,37.49067059,Головинский,САО
"Ул. Обручева, 63",55.64980724,37.56075049,Коньково,ЮЗАО
Платф. Моссельмаш,55.86203004,37.52388738,Головинский,САО
Черемушки,55.67963432,37.58466175,Академический,ЮЗАО
Ул. Дмитрия Ульянова,55.68181499,37.58885391,Академический,ЮЗАО
Ул. Винокурова,55.68582711,37.59327202,Академический,ЮЗАО
Загородное ш.,55.69210366,37.60281273,Донской,ЮАО
"Севастопольский просп., 1",55.69395605,37.60764812,Донской,ЮАО
Б-ца им. Алексеева,55.69721787,37.61195061,Донской,ЮАО
Духовской пер.,55.70431787,37.61255573,Донской,ЮАО
Ул. Дмитрия Ульянова,55.68269583,37.58960901,Академический,ЮЗАО
3-я Рощинская ул.,55.70782666,37.61074575,Даниловский,ЮАО
3-й Верхн. Михайловский пр.,55.70868646,37.60704013,Даниловский,ЮАО
Серпуховский Вал,55.71091594,37.60632697,Даниловский,ЮАО
3-й Верхн. Михайловский пр.,55.70903641,37.6065903,Донской,ЮАО
3-я Рощинская ул.,55.70826712,37.60920888,Даниловский,ЮАО
Духовской пер.,55.70472969,37.61190382,Даниловский,ЮАО
Спортивная школа «Тринта»,55.70032311,37.61458372,Донской,ЮАО
Б-ца им. Алексеева,55.69757043,37.61206706,Донской,ЮАО
"Севастопольский просп., 1",55.69370774,37.60668363,Донской,ЮАО
Загородное ш.,55.69202928,37.60230172,Донской,ЮАО
Ул. Шверника,55.68907905,37.59646542,Академический,ЮЗАО
Ул. Винокурова,55.686293,37.59352235,Академический,ЮЗАО
Новоконная пл.,55.73376013,37.69634769,Таганский,ЦАО
Октябрьское трамвайное депо,55.73599449,37.69566272,Таганский,ЦАО
Октябрьское трамвайное депо,55.73579106,37.69598053,Таганский,ЦАО
Б. Калитниковская ул.,55.73803752,37.67553558,Таганский,ЦАО
Воловья ул.,55.73702608,37.684215,Таганский,ЦАО
Воловья ул.,55.73690082,37.68356903,Таганский,ЦАО
Б. Калитниковская ул.,55.73790069,37.67528463,Таганский,ЦАО
Платф. Моссельмаш,55.86156584,37.52372217,Головинский,САО
М. Калитниковский пр.,55.73673336,37.68719305,Таганский,ЦАО
М. Калитниковский пр.,55.73638736,37.68968102,Таганский,ЦАО
9-я Северная линия,55.93598942,37.55392032,Северный,СВАО
"Рябиновая ул., 55",55.69124014,37.42702118,Очаково-Матвеевское,ЗАО
Центр лечения слуха,55.74000221,37.43328274,Кунцево,ЗАО
Метро «Беломорская»,55.86531093,37.4751712,Левобережный,САО
Москворецкий рынок,55.65572604,37.60509469,Зюзино,ЮЗАО
Яузские ворота,55.74968463,37.64142573,Таганский,ЦАО
Метро «Каховская»,55.6527539,37.60565305,Нагорный,ЮАО
Платф. Нагатинская,55.6810098,37.6244507,Нагатино-Садовники,ЮАО
Москворецкий рынок,55.65717971,37.60616542,Нагорный,ЮАО
Метро «Беломорская»,55.86480406,37.47406569,Левобережный,САО
Метро «Беломорская»,55.86505247,37.47463833,Левобережный,САО
Платф. Нагатинская,55.68127848,37.62379262,Нагорный,ЮАО
Ямское Поле,55.78953876,37.58336454,Беговой,САО
Ул. Кравченко,55.67430403,37.52417048,Ломоносовский,ЮЗАО
Метро «Коломенская»,55.677722,37.66567339,Нагатинский Затон,ЮАО
9-й квартал,55.67978416,37.67078128,Нагатинский Затон,ЮАО
9-й квартал,55.68013249,37.67123414,Нагатинский Затон,ЮАО
"Судостроительная улица, 21",55.68135298,37.67659223,Нагатинский Затон,ЮАО
"Судостроительная улица, 21",55.6816679,37.67693019,Нагатинский Затон,ЮАО
Кленовый бульв.,55.67726012,37.67917865,Нагатинский Затон,ЮАО
Кленовый бульв.,55.67626491,37.68021104,Нагатинский Затон,ЮАО
Затонная ул.,55.68241217,37.68043155,Нагатинский Затон,ЮАО
Затонная ул.,55.68257578,37.68022247,Нагатинский Затон,ЮАО
Метро «Белорусская»,55.77837102,37.58730598,Тверской,ЦАО
Ул. Толбухина,55.71901143,37.40169999,Кунцево,ЗАО
Д/к «Сетунь»,55.72207283,37.40107648,Кунцево,ЗАО
Сретенка,55.76917199,37.63225708,Красносельский,ЦАО
Сретенка,55.76970371,37.63212109,Мещанский,ЦАО
"Ул. Обручева, 45",55.65080406,37.55621513,Черёмушки,ЮЗАО
"Ул. Дмитриевского, 11",55.70847215,37.89195374,Косино-Ухтомский,ВАО
"Ул. Дмитриевского, 7",55.70925855,37.88455289,Косино-Ухтомский,ВАО
"Ул. Дмитриевского, 7",55.70857058,37.88642881,Косино-Ухтомский,ВАО
Метро «Улица Дмитриевского»,55.71104638,37.87968625,Косино-Ухтомский,ВАО
Метро «Улица Дмитриевского»,55.70985921,37.88092676,Косино-Ухтомский,ВАО
ДСК-1,55.89939212,37.54454638,Дмитровский,САО
Ул. Наташи Качуевской,55.71317978,37.87940322,Косино-Ухтомский,ВАО
Берёзовый лес,55.69254281,37.93882824,Некрасовка,ЮВАО
Берёзовый лес,55.69195444,37.93852858,Некрасовка,ЮВАО
МФЦ Куркино,55.88505475,37.40790711,Куркино,СЗАО
Село Рождествено,55.86455631,37.36574602,Митино,СЗАО
Село Рождествено,55.86545864,37.36654246,Митино,СЗАО
Мир Митино,55.86253865,37.37203751,Митино,СЗАО
Мир Митино,55.86081372,37.37174091,Митино,СЗАО
"Проезд Черепановых, 64",55.84528814,37.54581597,Коптево,САО
"Проезд Черепановых, 64",55.84555714,37.54625098,Коптево,САО
МЦК Лихоборы,55.84703324,37.55275158,Коптево,САО
МЦК Лихоборы,55.84720274,37.55271999,Коптево,САО
Метро «Лухмановская»,55.7078779,37.90689231,Косино-Ухтомский,ВАО
Метро «Лухмановская»,55.70777159,37.90453787,Косино-Ухтомский,ВАО
Станция Лосиноостровская,55.8639762,37.68269683,Бабушкинский,СВАО
Метро «Лухмановская»,55.70762122,37.90536433,Косино-Ухтомский,ВАО
Ст. Лосиноостровская,55.86386381,37.68195311,Бабушкинский,СВАО
Метро «Лухмановская»,55.70888264,37.90237026,Косино-Ухтомский,ВАО
Метро «Некрасовка»,55.70139597,37.93087009,Некрасовка,ЮВАО
Метро «Некрасовка»,55.70274408,37.92885276,Некрасовка,ЮВАО
Центр медицинской реабилитации,55.6948082,37.93938804,Некрасовка,ЮВАО
Центр медицинской реабилитации,55.69484771,37.93959642,Некрасовка,ЮВАО
"Покровская ул., 16",55.70003452,37.93432684,Некрасовка,ЮВАО
Бедрино,55.69862015,37.93890584,Некрасовка,ЮВАО
11-й кв. Люберецких полей,55.70092435,37.94073793,Некрасовка,ЮВАО
Зенинское ш.,55.70439006,37.94179108,Некрасовка,ЮВАО
Ул. Недорубова,55.7048964,37.93719743,Некрасовка,ЮВАО
"Покровская ул., 16",55.69922885,37.93527717,Некрасовка,ЮВАО
Ул. Липчанского,55.70547362,37.93140632,Некрасовка,ЮВАО
МЦК Стрешнево,55.81196368,37.48640711,Щукино,СЗАО
Авиационная ул.,55.8100227,37.47590035,Щукино,СЗАО
Авиационная ул.,55.81129886,37.47605249,Щукино,СЗАО
Метро «Лухмановская» (запад. вестибюль),55.70991974,37.89690486,Косино-Ухтомский,ВАО
Метро «Улица Дмитриевского»,55.71006247,37.88101986,Косино-Ухтомский,ВАО
Метро «Каховская»,55.65359927,37.60512695,Зюзино,ЮЗАО
"Ул. Римского-Корсакова, 11",55.87359922,37.60185545,Отрадное,СВАО
Соболевский пр.,55.8381651,37.52837522,Коптево,САО
3-й Михалковский пер.,55.83634813,37.52572588,Коптево,САО
Коптевский рынок,55.83308594,37.52278532,Коптево,САО
Коптевская ул.,55.83078616,37.52007719,Коптево,САО
Коптево,55.8269118,37.51735689,Коптево,САО
Районный центр «Рассвет»,55.8226411,37.51745082,Войковский,САО
Новопетровская ул.,55.8252374,37.51604638,Войковский,САО
Коптево,55.82688695,37.51775934,Коптево,САО
Коптевская ул.,55.83041065,37.51999624,Коптево,САО
Коптевский рынок,55.83313165,37.5230682,Коптево,САО
3-й Михалковский пер.,55.83574296,37.52569924,Коптево,САО
Соболевский пр.,55.83836313,37.52880213,Коптево,САО
Михалково,55.83913299,37.52304154,Коптево,САО
Пр. Черепановых,55.83980728,37.5246266,Коптево,САО
Пр. Черепановых,55.83990871,37.52450337,Коптево,САО
Михалково,55.83915921,37.5218774,Коптево,САО
"Главная ал., 11",55.78055659,37.76454324,Измайлово,ВАО
Измайловский просп.,55.78674125,37.76286354,Измайлово,ВАО
"Главная ал., 11",55.78077497,37.76419367,Измайлово,ВАО
Михалково,55.83859742,37.52203218,Коптево,САО
Метро «Марксистская»,55.74108407,37.65630191,Таганский,ЦАО
"Ул. Адм. Макарова, 17",55.83056699,37.49379253,Войковский,САО
"Просп. 60-летия Октября, 9",55.70034697,37.579067,Академический,ЮЗАО
Ул. Юных Ленинцев,55.69769209,37.7935237,Выхино-Жулебино,ЮВАО
"Талдомская ул., 2",55.86936283,37.51843615,Западное Дегунино,САО
"Кутузовский просп., 32",55.74129522,37.53024951,Дорогомилово,ЗАО
Яузские ворота,55.74964941,37.64197321,Таганский,ЦАО
Савёловский вокзал,55.79392723,37.58854291,Бутырский,СВАО
Дарвиновский музей,55.69130229,37.56130669,Академический,ЮЗАО
Ул. Ляпунова,55.69710177,37.57143725,Академический,ЮЗАО
Госпитальная площадь,55.7667666,37.69846117,Лефортово,ЮВАО
Ухтомская ул.,55.77319744,37.70926483,Басманный,ЦАО
Введенское кладб.,55.7698228,37.70207638,Басманный,ЦАО
Введенское кладб.,55.77015554,37.70309394,Лефортово,ЮВАО
Ухтомская ул.,55.77378756,37.71082166,Лефортово,ЮВАО
Метро «Авиамоторная»,55.75361509,37.71387274,Лефортово,ЮВАО
Лефортовский рынок,55.75680634,37.71630496,Лефортово,ЮВАО
Красный Маяк,55.60572981,37.5790694,Чертаново Центральное,ЮАО
Савёловский вокзал,55.79384773,37.58839077,Бутырский,СВАО
Савёловский вокзал,55.79382987,37.58819356,Бутырский,СВАО
Савёловский вокзал,55.79380523,37.58801631,Бутырский,СВАО
Савёловский вокзал,55.79379563,37.58777782,Бутырский,СВАО
Киевский вокзал,55.74391503,37.56844168,Дорогомилово,ЗАО
Ул. Можайский Вал,55.74653816,37.55920259,Дорогомилово,ЗАО
Киевский вокзал,55.74367364,37.5678482,Дорогомилово,ЗАО
Киевский вокзал,55.745096,37.5688548,Дорогомилово,ЗАО
"9-я ул. Соколиной Горы, 12",55.77353814,37.74117064,Соколиная Гора,ВАО
"Олимпийский просп., 22",55.78814759,37.62219974,Мещанский,ЦАО
"Олимпийский просп., 22",55.78864288,37.62349553,Мещанский,ЦАО
Ул. Молодцова,55.87681005,37.65210911,Южное Медведково,СВАО
Метро «Каховская» (вост. вход),55.65293767,37.60248237,Зюзино,ЮЗАО
Стадион «Крылья Советов»,55.77336629,37.72531524,Соколиная Гора,ВАО
Стадион «Крылья Советов»,55.77366792,37.72481351,Соколиная Гора,ВАО
МЭИ,55.75435167,37.70873393,Лефортово,ЮВАО
1-й Краснокурсантский проезд,55.75940675,37.69349402,Лефортово,ЮВАО
1-й Краснокурсантский пр.,55.75872824,37.69465991,Лефортово,ЮВАО
МЭИ,55.75439449,37.7077911,Лефортово,ЮВАО
5-я ул. Соколиной Горы,55.76288725,37.73510274,Соколиная Гора,ВАО
9-я ул. Соколиной Горы,55.76962871,37.72823028,Соколиная Гора,ВАО
Гаражная улица,55.7573393,37.73995193,Соколиная Гора,ВАО
Гаражная улица,55.75725649,37.73982465,Соколиная Гора,ВАО
9-я ул. Соколиной Горы,55.77012447,37.72849026,Соколиная Гора,ВАО
Бутырская ул.,55.79604972,37.5845766,Бутырский,СВАО
8-я ул. Соколиной Горы,55.76785601,37.73006955,Соколиная Гора,ВАО
Кирпичная ул.,55.77766177,37.72152178,Соколиная Гора,ВАО
8-я ул. Соколиной Горы,55.76788864,37.73029768,Соколиная Гора,ВАО
5-я ул. Соколиной Горы,55.76319589,37.7340884,Соколиная Гора,ВАО
Улица Лефортовский Вал,55.75761171,37.69901603,Лефортово,ЮВАО
Улица Лефортовский Вал,55.75706945,37.69959243,Лефортово,ЮВАО
МЦК Угрешская,55.71561084,37.69451822,Печатники,ЮВАО
Южнопортовая ул.,55.71182079,37.68317803,Печатники,ЮВАО
Городской сборный пункт,55.71324779,37.68819167,Печатники,ЮВАО
Метро «Университет»,55.69200226,37.53774477,Гагаринский,ЮЗАО
Драмтеатр,55.6911226,37.53936972,Гагаринский,ЮЗАО
Ленинский просп.,55.68842872,37.54392267,Гагаринский,ЮЗАО
Черемушкинский рынок,55.68478583,37.55034842,Гагаринский,ЮЗАО
3-я ул. Соколиной Горы,55.76046955,37.73727941,Соколиная Гора,ВАО
Угрешский переезд,55.71433856,37.69160507,Печатники,ЮВАО
Центр здоровья детей,55.68659959,37.5471893,Гагаринский,ЮЗАО
"Просп. Буденного, 24",55.76523469,37.73224405,Соколиная Гора,ВАО
Метро «Университет»,55.69215235,37.53585096,Гагаринский,ЮЗАО
"Просп. Буденного, 24",55.76553059,37.73264505,Соколиная Гора,ВАО
3-я ул. Соколиной Горы,55.76071297,37.73637179,Соколиная Гора,ВАО
Даниловский мост,55.69240895,37.62671339,Донской,ЮАО
Даниловский мост,55.69296337,37.62703991,Донской,ЮАО
Новоданиловская наб.,55.69623931,37.62598117,Донской,ЮАО
Новоданиловская наб.,55.69662806,37.62644185,Донской,ЮАО
Бутырская ул.,55.79586294,37.58459989,Бутырский,СВАО
Ставропольский пр.,55.6757897,37.79639907,Люблино,ЮВАО
"Салтыковская ул., 8",55.72774858,37.85999065,Косино-Ухтомский,ВАО
ЖК «Левобережный»,55.86962142,37.47624208,Ховрино,САО
Беломорская ул.,55.86782806,37.47819863,Ховрино,САО
Б-ца им. Боткина,55.77798659,37.5517443,Беговой,САО
Нагатинский затон,55.6858834,37.70760975,Нагатинский Затон,ЮАО
Нагатинский затон,55.68485284,37.70721626,Нагатинский Затон,ЮАО
ОРП Р5,55.70764118,37.37481201,Можайский,ЗАО
ОВД Крылатское,55.76525433,37.40439543,Крылатское,ЗАО
Храм,55.61604399,37.54128217,Ясенево,ЮЗАО
Храм,55.61656006,37.53991908,Ясенево,ЮЗАО
"Ленинградское ш., 16",55.82149938,37.49634055,Войковский,САО
МФЦ «Северный»,55.91282097,37.54727076,Северный,СВАО
Просп. Марш. Жукова,55.77970297,37.45404718,Хорошёво-Мнёвники,СЗАО
Улица Маршала Тухачевского,55.784334,37.45560771,Хорошёво-Мнёвники,СЗАО
Бассейн,55.78879008,37.45420905,Хорошёво-Мнёвники,СЗАО
Ул. Рогова,55.79403487,37.45450846,Хорошёво-Мнёвники,СЗАО
"Живописная ул., 50",55.80119738,37.45037153,Щукино,СЗАО
Ул. Рогова,55.7943447,37.45425561,Хорошёво-Мнёвники,СЗАО
Бассейн,55.7893206,37.45400168,Хорошёво-Мнёвники,СЗАО
Ул. Марш. Тухачевского,55.78475302,37.45513171,Хорошёво-Мнёвники,СЗАО
Просп. Марш. Жукова,55.78006437,37.45359613,Хорошёво-Мнёвники,СЗАО
Метро «Щукинская»,55.80985731,37.4615311,Щукино,СЗАО
Метро «Щукинская»,55.8102063,37.46125969,Щукино,СЗАО
Поликлиника,55.77707564,37.67372519,Басманный,ЦАО
Ольховская ул.,55.77653641,37.67044956,Красносельский,ЦАО
М. Семеновская ул.,55.78532905,37.71467849,Преображенское,ВАО
Бакунинская ул.,55.77415035,37.67805917,Басманный,ЦАО
Метро «Красносельская»,55.77922939,37.66677288,Красносельский,ЦАО
Детская п-ка,55.80551417,37.45330094,Щукино,СЗАО
Детская п-ка,55.80569873,37.4537933,Щукино,СЗАО
Нижн. Красносельская ул.,55.77887804,37.66688661,Красносельский,ЦАО
Красноказарменная пл.,55.75906421,37.68635973,Лефортово,ЮВАО
Пр. Энтузиастов,55.75406834,37.72564519,Соколиная Гора,ВАО
Метро «Семеновская»,55.78330727,37.71826447,Соколиная Гора,ВАО
МФЦ «Восточное Измайлово»,55.78897476,37.80890334,Восточное Измайлово,ВАО
Нижняя Первомайская ул.,55.79097437,37.80134787,Восточное Измайлово,ВАО
12-я Парковая улица,55.79080889,37.8102246,Восточное Измайлово,ВАО
Нижняя Первомайская улица,55.79054426,37.80588853,Восточное Измайлово,ВАО
17-й автобусный парк,55.61083485,37.61733318,Чертаново Центральное,ЮАО
Промзона Чертаново,55.61344303,37.61860371,Чертаново Центральное,ЮАО
Пищевой колледж,55.61523449,37.61663289,Чертаново Центральное,ЮАО
Витебская ул.,55.71377096,37.40858273,Можайский,ЗАО
МЦД Тушинская,55.82767959,37.44197885,Покровское-Стрешнево,СЗАО
Вишнёвая ул.,55.82705297,37.44506942,Покровское-Стрешнево,СЗАО
МЦК Стрешнево,55.81608424,37.48745116,Войковский,САО
МЦК Стрешнево,55.81568833,37.48753472,Войковский,САО
Парк Святослава Федорова,55.86351881,37.54942085,Бескудниковский,САО
Ул. Лихоборские Бугры,55.84030007,37.54822644,Коптево,САО
Гвардейская ул.,55.72595944,37.42365015,Кунцево,ЗАО
Б-ца № 1,55.72025311,37.47828164,Очаково-Матвеевское,ЗАО
Мед. центр им. Бурназяна,55.8069643,37.4582395,Щукино,СЗАО
Детский сад,55.70524678,37.86105151,Косино-Ухтомский,ВАО
Метро «ВДНХ»,55.821407,37.64264849,Алексеевский,СВАО
Метро «Технопарк»,55.69532422,37.66392392,Даниловский,ЮАО
Усадьба,55.68766056,37.34594347,Можайский,ЗАО
Филиал больницы им. Демихова,55.64125921,37.80143228,Капотня,ЮВАО
1-й Котляковский пер.,55.63946115,37.63981706,Царицыно,ЮАО
1-й Котляковский переулок,55.63920921,37.639126,Царицыно,ЮАО
Медицинский комплекс,55.82497507,37.65706867,Алексеевский,СВАО
Ярославская ул.,55.82410935,37.65435793,Алексеевский,СВАО
Угличская ул.,55.89732111,37.56793657,Лианозово,СВАО
"Илимская ул., 2",55.89411575,37.56784738,Лианозово,СВАО
"Илимская улица, 2",55.89123487,37.5707498,Лианозово,СВАО
"Абрамцевская ул., 1",55.89137957,37.5726789,Лианозово,СВАО
Варшавское ш.,55.64090346,37.62181375,Чертаново Северное,ЮАО
Варшавское ш.,55.64049275,37.62198405,Чертаново Северное,ЮАО
Пр. Толбухина,55.71708309,37.39735849,Кунцево,ЗАО
"Ул. Дыбенко, 6",55.86859861,37.48409012,Ховрино,САО
МЦК ЗИЛ,55.69907787,37.65217012,Даниловский,ЮАО
"Харьковский пр., 1",55.59589103,37.64601796,Бирюлёво Западное,ЮАО
2-й Красносельский пер.,55.78228639,37.66320566,Красносельский,ЦАО
"Курганская ул., 3",55.82838829,37.81008401,Гольяново,ВАО
"Улица Панфёрова, 4",55.68302754,37.54302861,Гагаринский,ЮЗАО
ТМК,55.70660289,37.37395937,Можайский,ЗАО
Сибур,55.70600948,37.37335119,Можайский,ЗАО
9-я Северная линия,55.93570594,37.55397131,Северный,СВАО
Митинский радиорынок,55.84115027,37.38476764,Митино,СЗАО
Долгопрудная ул.,55.89449149,37.54351092,Дмитровский,САО
"Новодачная ул., 1",55.93133304,37.52541478,Северный,СВАО
ЖСК «Дарьин»,55.93364404,37.52696079,Северный,СВАО
ЖСК «Дарьин»,55.93373004,37.52738578,Северный,СВАО
Физтехпарк,55.92069104,37.53080178,Северный,СВАО
МЦД Долгопрудная,55.94059698,37.52030418,Северный,СВАО
Физтехпарк,55.91948404,37.53098978,Северный,СВАО
МЦД Долгопрудная,55.94062204,37.52077978,Северный,СВАО
МЦД Новодачная,55.92453304,37.52846678,Северный,СВАО
Ул. Академика Христиановича,55.94267504,37.52515778,Северный,СВАО
МЦД Новодачная,55.92458839,37.52871595,Северный,СВАО
Ул. Академика Христиановича,55.94247604,37.52539878,Северный,СВАО
"Новодачная улица, 13",55.92801796,37.52671314,Северный,СВАО
Долгопрудная аллея,55.94228404,37.53095678,Северный,СВАО
"Новодачная ул., 13",55.92836405,37.52684478,Северный,СВАО
Долгопрудная аллея,55.94081804,37.53092479,Северный,СВАО
"Новодачная ул., 1",55.93119904,37.52508479,Северный,СВАО
Ул. Мичурина,55.93737804,37.52858178,Северный,СВАО
Ул. Мичурина,55.93806004,37.53028079,Северный,СВАО
2-й Южнопортовый пр.,55.69980651,37.68077042,Южнопортовый,ЮВАО
Метро «Щукинская»,55.80961033,37.46240103,Щукино,СЗАО
Яузские ворота,55.75004762,37.64193499,Таганский,ЦАО
Южный порт,55.70181463,37.68797392,Южнопортовый,ЮВАО
Школа,55.70015069,37.63880604,Даниловский,ЮАО
Метро «Каховская» (зап. вход),55.65189666,37.59572927,Зюзино,ЮЗАО
Метро «Каховская» (зап. вход),55.65169559,37.59540438,Зюзино,ЮЗАО
МЦК ЗИЛ,55.69881873,37.64598226,Даниловский,ЮАО
Школа,55.70010604,37.63742979,Даниловский,ЮАО
Ул. Тюфелева Роща,55.70088325,37.63529058,Даниловский,ЮАО
Ул. Доктора Гааза,55.66720524,37.49738449,Тропарёво-Никулино,ЗАО
Школа им. Ф.П. Гааза,55.66444151,37.49707797,Тропарёво-Никулино,ЗАО
Юго-Западный лесопарк,55.66032437,37.49511164,Тропарёво-Никулино,ЗАО
Ф-ка «Большевичка» - Комсомольская пл.,55.77250974,37.65480666,Красносельский,ЦАО
Метро «Каховская» (зап. вход),55.65372299,37.59731627,Зюзино,ЮЗАО
Мещерский пруд,55.67425391,37.41228608,Солнцево,ЗАО
Мещерский пруд,55.67384131,37.41191407,Солнцево,ЗАО
Прудовая улица,55.67627882,37.41588643,Солнцево,ЗАО
Поликлиника,55.72259382,37.58230596,Хамовники,ЦАО
Черноморский бульв.,55.64593134,37.60529815,Зюзино,ЮЗАО
Ул. Ген. Яковлева,55.74849123,37.72553654,Лефортово,ЮВАО
Платф. Андроновка,55.74465154,37.7373167,Нижегородский,ЮВАО
Ваганьковское кладб.,55.76821517,37.55492877,Пресненский,ЦАО
9-й мкр. Кожухова,55.72384371,37.91169793,Косино-Ухтомский,ВАО
"Яузская ал., 2",55.83019625,37.67625202,Богородское,ВАО
"Яузская ал., 2",55.83009101,37.6768596,Богородское,ВАО
ЦНИИ туберкулёза,55.83027372,37.68140149,Богородское,ВАО
ЦНИИ туберкулёза,55.83035563,37.68016849,Богородское,ВАО
Метро «Нижегородская»,55.73233494,37.7302894,Нижегородский,ЮВАО
Метро «Нижегородская»,55.73210434,37.72970339,Нижегородский,ЮВАО
Платф. Андроновка,55.74446527,37.73763282,Нижегородский,ЮВАО
Ул. Ген. Яковлева,55.74909714,37.72324372,Лефортово,ЮВАО
Павелецкий вокзал,55.73016162,37.63960547,Замоскворечье,ЦАО
Ледовая арена,55.69868891,37.36441027,Можайский,ЗАО
Востряковское шоссе,55.66334847,37.45428754,Тропарёво-Никулино,ЗАО
Храм,55.53480657,37.53773258,Южное Бутово,ЮЗАО
"Дорожная ул., 9",55.60108808,37.62187131,Чертаново Южное,ЮАО
"Ул. Дмитриевского, 7",55.70946686,37.8858129,Косино-Ухтомский,ВАО
Мир Митино,55.86089426,37.37174363,Митино,СЗАО
Амурский пер.,55.80737668,37.75916716,Гольяново,ВАО
Тагильская улица,55.80853755,37.76341306,Гольяново,ВАО
"Днепропетровская ул., 18",55.61517129,37.58764057,Чертаново Центральное,ЮАО
"Днепропетровская ул., 18",55.61515736,37.58677495,Чертаново Центральное,ЮАО
Поликлиника,55.63212873,37.59329892,Чертаново Северное,ЮАО
Поликлиника,55.63242755,37.59452543,Чертаново Северное,ЮАО
"Варшавское ш., 90",55.64837228,37.61913851,Нагорный,ЮАО
Остафьевское ш.,55.50593224,37.53398779,Южное Бутово,ЮЗАО
Остафьевское ш.,55.5058723,37.53227713,Южное Бутово,ЮЗАО
Поликлиника,55.74047575,37.68692998,Таганский,ЦАО
По требованию,55.50706615,37.54199028,Южное Бутово,ЮЗАО
По требованию,55.50708013,37.54030327,Южное Бутово,ЮЗАО
Ул. Степана Эрьзи,55.50790594,37.55133698,Южное Бутово,ЮЗАО
Ул. Степана Эрьзи,55.50812977,37.55099435,Южное Бутово,ЮЗАО
Метро «Авиамоторная»,55.75246234,37.72077085,Соколиная Гора,ВАО
Метро «Авиамоторная»,55.75236271,37.72082716,Соколиная Гора,ВАО
Поликлиника,55.72270847,37.58311669,Хамовники,ЦАО
Сквер Героев-Нефтяников,55.63829795,37.79346137,Капотня,ЮВАО
МЦД Новохохловская,55.72562284,37.71346434,Нижегородский,ЮВАО
МЦД Новохохловская,55.72541734,37.71339084,Нижегородский,ЮВАО
Ул. Сергея Макеева,55.76540323,37.55272873,Пресненский,ЦАО
Андроновское шоссе,55.74602475,37.73525189,Лефортово,ЮВАО
Яузская ал.,55.83060963,37.69040764,Богородское,ВАО
Метро «Озерная»,55.67027988,37.44980809,Тропарёво-Никулино,ЗАО
НИИ прикладной механики,55.74642714,37.73231478,Лефортово,ЮВАО
Метро «Юго-Восточная»,55.7049206,37.81873254,Выхино-Жулебино,ЮВАО
Детская школа искусств им. Балакирева,55.70368642,37.82148645,Выхино-Жулебино,ЮВАО
Павелецкий вокзал,55.73029838,37.63981732,Замоскворечье,ЦАО
Платф. Яуза,55.8296555,37.67158784,Богородское,ВАО
Ш. Фрезер,55.74211838,37.7370948,Нижегородский,ЮВАО
НИИ прикладной механики,55.74682879,37.73224776,Лефортово,ЮВАО
Серпуховская Застава,55.71107401,37.62447169,Даниловский,ЮАО
МЦК Белокаменная,55.83004045,37.69809399,Богородское,ВАО
Серпуховская Застава,55.71108353,37.62466088,Даниловский,ЮАО
Динамовская ул.,55.7304731,37.65948142,Таганский,ЦАО
Новоспасский мост,55.72847023,37.65022233,Замоскворечье,ЦАО
